order_item_id,order_id,item_name,quantity,price
I00745,O04737,Biryani,4,480.82
I00746,O00328,Salad,4,113.45
I00747,O04846,Salad,4,145.97
I00748,O00117,Fries,2,393.63
I00749,O00596,Ice Cream,2,397.04
I00750,O01975,Fries,1,416.47
I00751,O03587,Biryani,5,245.22
I00752,O04372,Pizza,5,470.13
I00753,O01884,Fries,2,347.79
I00754,O03381,Biryani,2,424.22
I00755,O01950,Biryani,1,217.26
I00756,O03360,Pasta,3,225.95
I00757,O00856,Fries,4,398.19
I00758,O00810,Coke,3,366.9
I00759,O02582,Burger,1,432.12
I00760,O04566,Pasta,4,408.36
I00761,O00269,Pasta,2,141.24
I00762,O01612,Coke,2,331.35
I00763,O00096,Pizza,1,263.29
I00764,O02860,Biryani,3,378.25
I00765,O01886,Ice Cream,3,109.39
I00766,O00405,Salad,4,139.35
I00767,O04828,Pasta,4,199.33
I00768,O04471,Coke,5,277.7
I00769,O00836,Burger,3,264.86
I00770,O00525,Fries,1,339.36
I00771,O02526,Pizza,2,156.22
I00772,O03937,Ice Cream,2,144.03
I00773,O01085,Pizza,5,364.1
I00774,O00592,Biryani,5,482.2
I00775,O03657,Salad,4,460.6
I00776,O03515,Biryani,3,408.82
I00777,O01076,Coke,1,104.17
I00778,O02174,Coke,2,339.68
I00779,O02127,Ice Cream,5,227.91
I00780,O00206,Pasta,2,493.88
I00781,O04004,Pizza,3,325.97
I00782,O01388,Coke,5,339.25
I00783,O03508,Coke,3,395.19
I00784,O01588,Salad,1,240.87
I00785,O04077,Burger,2,135.41
I00786,O01169,Burger,4,469.79
I00787,O02379,Fries,4,202.9
I00788,O02539,Biryani,3,359.18
I00789,O02970,Fries,2,433.21
I00790,O00169,Pasta,5,416.38
I00791,O01884,Burger,3,314.39
I00792,O01586,Ice Cream,2,82.51
I00793,O00619,Burger,2,445.28
I00794,O00638,Coke,3,70.88
I00795,O02461,Pizza,3,444.65
I00796,O02959,Pasta,2,491.58
I00797,O04192,Pizza,5,222.04
I00798,O02267,Pasta,1,277.75
I00799,O02096,Pasta,2,332.43
I00800,O03123,Burger,3,396.04
I00801,O03391,Biryani,4,64.37
I00802,O01628,Pasta,3,339.83
I00803,O04562,Biryani,1,325.96
I00804,O03246,Fries,3,296.82
I00805,O02690,Pizza,5,279.63
I00806,O00629,Fries,1,314.91
I00807,O03843,Fries,3,436.16
I00808,O02592,Fries,2,495.03
I00809,O02405,Salad,1,51.27
I00810,O03425,Biryani,4,92.73
I00811,O01476,Biryani,1,322.76
I00812,O00142,Coke,5,182.65
I00813,O00591,Burger,4,73.93
I00814,O02235,Salad,2,285.95
I00815,O00225,Pizza,5,120.22
I00816,O00969,Biryani,5,279.52
I00817,O04875,Salad,4,209.5
I00818,O04628,Pasta,5,342.29
I00819,O04384,Fries,4,200.13
I00820,O00162,Coke,1,172.71
I00821,O00414,Burger,4,91.55
I00822,O01769,Ice Cream,2,84.68
I00823,O04748,Burger,2,183.96
I00824,O01603,Biryani,1,403.85
I00825,O04174,Pizza,5,213.77
I00826,O04619,Biryani,1,265.42
I00827,O04374,Fries,4,264.23
I00828,O04941,Pizza,2,427.52
I00829,O00626,Pasta,4,488.34
I00830,O03507,Burger,4,274.47
I00831,O04122,Pizza,5,354.81
I00832,O02382,Pasta,4,128.72
I00833,O00590,Burger,4,226.64
I00834,O03370,Fries,2,145.49
I00835,O03883,Fries,4,476.64
I00836,O02156,Fries,4,106.51
I00837,O00314,Coke,1,291.61
I00838,O01077,Ice Cream,1,223.49
I00839,O01770,Coke,3,424.26
I00840,O04164,Pizza,2,301.83
I00841,O02922,Salad,2,374.47
I00842,O00753,Ice Cream,2,484.68
I00843,O03623,Coke,3,292.52
I00844,O03195,Fries,5,96.23
I00845,O02586,Salad,5,195.67
I00846,O02348,Coke,1,357.88
I00847,O02319,Fries,5,470.06
I00848,O01620,Burger,2,325.8
I00849,O00778,Burger,4,190.69
I00850,O04785,Ice Cream,4,375.29
I00851,O01545,Salad,3,99.38
I00852,O04997,Pasta,4,94.83
I00853,O04545,Coke,5,279.6
I00854,O00563,Biryani,5,433.0
I00855,O03551,Coke,2,52.13
I00856,O02998,Fries,5,202.37
I00857,O03119,Pizza,5,90.6
I00858,O00438,Pizza,5,321.77
I00859,O04542,Salad,3,189.99
I00860,O00435,Coke,4,317.37
I00861,O04084,Ice Cream,2,389.46
I00862,O04600,Ice Cream,2,421.31
I00863,O02502,Biryani,2,415.01
I00864,O03003,Ice Cream,3,291.0
I00865,O03676,Salad,3,460.11
I00866,O03870,Pizza,5,497.61
I00867,O02430,Fries,1,373.75
I00868,O04426,Salad,3,495.17
I00869,O02178,Ice Cream,4,325.59
I00870,O01942,Fries,5,256.96
I00871,O02114,Pizza,5,472.95
I00872,O01223,Ice Cream,1,198.33
I00873,O04096,Pizza,5,338.98
I00874,O02632,Biryani,3,445.86
I00875,O04952,Fries,3,307.65
I00876,O04852,Pizza,2,225.05
I00877,O01342,Burger,4,308.26
I00878,O01243,Fries,5,433.0
I00879,O00706,Coke,3,217.43
I00880,O00121,Ice Cream,4,100.68
I00881,O02161,Pizza,5,333.33
I00882,O01707,Ice Cream,3,470.74
I00883,O01143,Fries,3,115.42
I00884,O00289,Biryani,5,451.16
I00885,O00066,Pasta,3,344.87
I00886,O04731,Biryani,2,90.34
I00887,O00867,Ice Cream,5,285.78
I00888,O00344,Salad,4,250.84
I00889,O03601,Fries,4,241.17
I00890,O03320,Coke,2,100.76
I00891,O02266,Biryani,5,472.53
I00892,O01930,Burger,1,376.78
I00893,O02421,Salad,1,205.94
I00894,O01438,Coke,2,365.91
I00895,O00962,Fries,2,490.26
I00896,O03511,Burger,1,338.55
I00897,O02346,Coke,5,313.76
I00898,O01402,Burger,3,98.4
I00899,O00752,Biryani,3,96.33
I00900,O02269,Ice Cream,5,347.18
I00901,O04927,Pizza,2,200.98
I00902,O01592,Biryani,3,272.35
I00903,O01059,Burger,2,307.05
I00904,O03942,Pizza,1,128.64
I00905,O04044,Ice Cream,4,186.69
I00906,O02379,Biryani,5,87.82
I00907,O04129,Burger,3,236.65
I00908,O03630,Biryani,1,150.83
I00909,O04698,Salad,3,388.56
I00910,O01063,Fries,5,422.98
I00911,O00735,Burger,5,206.63
I00912,O04753,Pizza,2,235.14
I00913,O04290,Pasta,2,427.58
I00914,O00564,Pizza,3,315.11
I00915,O04121,Ice Cream,5,282.11
I00916,O00135,Ice Cream,1,265.72
I00917,O00757,Biryani,2,270.94
I00918,O00289,Coke,3,364.1
I00919,O04220,Pasta,4,229.75
I00920,O03625,Biryani,2,272.13
I00921,O01728,Pizza,1,454.54
I00922,O04470,Fries,5,499.53
I00923,O00446,Fries,5,152.02
I00924,O00217,Ice Cream,3,245.44
I00925,O02147,Salad,4,440.42
I00926,O00027,Coke,3,138.11
I00927,O04083,Coke,2,443.44
I00928,O00354,Ice Cream,2,203.04
I00929,O01691,Burger,4,115.07
I00930,O01858,Biryani,3,453.49
I00931,O00374,Pizza,2,208.23
I00932,O02824,Salad,1,394.23
I00933,O03663,Burger,4,244.49
I00934,O02778,Ice Cream,4,114.6
I00935,O04915,Fries,4,199.72
I00936,O00827,Burger,3,378.59
I00937,O01716,Burger,4,323.98
I00938,O03426,Salad,5,281.02
I00939,O01925,Salad,5,144.82
I00940,O00173,Ice Cream,1,188.35
I00941,O02846,Burger,3,176.63
I00942,O01749,Ice Cream,1,440.41
I00943,O00934,Salad,5,65.79
I00944,O03470,Pasta,5,346.37
I00945,O00336,Ice Cream,5,289.29
I00946,O02108,Coke,2,300.2
I00947,O01636,Burger,5,66.62
I00948,O00978,Pasta,3,288.88
I00949,O04393,Pizza,5,417.63
I00950,O02170,Biryani,4,333.02
I00951,O01746,Biryani,1,361.39
I00952,O03176,Fries,3,209.26
I00953,O01091,Burger,2,51.31
I00954,O03402,Fries,3,148.58
I00955,O04701,Coke,2,376.98
I00956,O01395,Ice Cream,4,341.12
I00957,O00338,Pizza,1,152.72
I00958,O00683,Biryani,1,200.48
I00959,O02123,Fries,1,97.49
I00960,O00094,Ice Cream,4,308.7
I00961,O03275,Coke,4,484.86
I00962,O00429,Ice Cream,3,462.79
I00963,O03603,Fries,3,246.03
I00964,O01230,Salad,4,312.98
I00965,O04796,Fries,2,336.91
I00966,O00338,Ice Cream,1,458.04
I00967,O00772,Salad,5,199.84
I00968,O00974,Ice Cream,5,225.55
I00969,O01198,Burger,4,217.34
I00970,O04092,Pizza,2,94.87
I00971,O01216,Fries,3,197.36
I00972,O00915,Biryani,4,219.79
I00973,O03052,Pizza,2,465.8
I00974,O00949,Coke,4,52.43
I00975,O04438,Coke,5,439.78
I00976,O04118,Biryani,1,317.44
I00977,O03367,Fries,5,375.78
I00978,O00720,Biryani,3,327.53
I00979,O04595,Fries,4,216.49
I00980,O02439,Salad,3,176.09
I00981,O01224,Pasta,5,240.38
I00982,O02534,Salad,2,421.04
I00983,O01873,Pasta,5,332.56
I00984,O00240,Burger,5,451.79
I00985,O01046,Salad,4,385.45
I00986,O02819,Salad,2,152.24
I00987,O03098,Biryani,2,224.03
I00988,O00490,Biryani,4,217.4
I00989,O00161,Pizza,4,212.38
I00990,O03163,Pasta,1,300.32
I00991,O03911,Coke,5,470.51
I00992,O03085,Fries,1,335.9
I00993,O00747,Pizza,3,212.66
I00994,O01572,Pizza,5,302.44
I00995,O03995,Coke,1,431.0
I00996,O00624,Pasta,4,471.31
I00997,O02731,Pasta,1,266.19
I00998,O04244,Salad,1,156.84
I00999,O04806,Biryani,3,406.51
I01000,O00835,Fries,2,237.48
I01001,O00605,Pasta,2,168.88
I01002,O03635,Pasta,5,348.45
I01003,O02169,Pasta,1,282.08
I01004,O00876,Pizza,5,154.73
I01005,O00385,Salad,4,215.47
I01006,O04265,Biryani,1,293.55
I01007,O04273,Pasta,4,76.97
I01008,O03032,Pasta,5,410.89
I01009,O01800,Coke,1,444.44
I01010,O01802,Pasta,3,104.96
I01011,O00388,Pizza,2,303.57
I01012,O00310,Coke,4,489.61
I01013,O02263,Pasta,2,471.02
I01014,O01796,Burger,2,236.86
I01015,O02515,Ice Cream,2,103.18
I01016,O00958,Biryani,2,472.61
I01017,O02012,Biryani,4,314.44
I01018,O03540,Fries,3,254.58
I01019,O00693,Burger,3,313.68
I01020,O02413,Fries,1,119.96
I01021,O00121,Fries,3,362.48
I01022,O03106,Burger,3,399.04
I01023,O00287,Pizza,3,123.52
I01024,O04275,Pasta,4,296.72
I01025,O01907,Burger,1,68.86
I01026,O04404,Coke,1,212.21
I01027,O00221,Ice Cream,5,192.17
I01028,O01789,Ice Cream,4,479.41
I01029,O00814,Coke,4,398.3
I01030,O00546,Pizza,5,388.71
I01031,O00995,Salad,4,322.34
I01032,O03579,Fries,4,341.89
I01033,O00094,Coke,5,341.25
I01034,O02861,Burger,4,179.69
I01035,O01833,Pizza,3,151.02
I01036,O04156,Pizza,1,196.26
I01037,O02495,Coke,4,374.54
I01038,O04985,Coke,2,456.0
I01039,O01970,Coke,4,97.08
I01040,O00565,Pizza,2,437.78
I01041,O02097,Biryani,4,63.24
I01042,O00660,Ice Cream,1,68.91
I01043,O00606,Salad,5,429.59
I01044,O01558,Coke,3,370.89
I01045,O04598,Biryani,2,327.83
I01046,O01320,Biryani,4,381.58
I01047,O00702,Ice Cream,5,238.77
I01048,O03863,Pizza,1,232.23
I01049,O01360,Fries,4,104.35
I01050,O04790,Pizza,3,428.97
I01051,O04974,Pizza,3,103.96
I01052,O04121,Salad,1,396.34
I01053,O03793,Biryani,5,427.52
I01054,O02408,Salad,5,50.69
I01055,O03428,Pizza,1,335.79
I01056,O04596,Ice Cream,3,242.75
I01057,O00712,Ice Cream,4,255.59
I01058,O00852,Biryani,5,180.4
I01059,O02547,Biryani,2,137.08
I01060,O03702,Ice Cream,1,438.39
I01061,O03969,Salad,3,105.78
I01062,O04600,Biryani,5,452.25
I01063,O02754,Coke,2,393.76
I01064,O03635,Ice Cream,3,224.35
I01065,O03536,Fries,5,193.65
I01066,O03705,Pasta,1,335.09
I01067,O01636,Pizza,3,339.93
I01068,O04075,Burger,5,475.17
I01069,O01803,Ice Cream,5,93.72
I01070,O04374,Pizza,2,398.46
I01071,O03457,Ice Cream,4,171.5
I01072,O00880,Coke,1,163.99
I01073,O01147,Burger,5,278.89
I01074,O01287,Burger,4,69.46
I01075,O04942,Biryani,1,76.41
I01076,O04368,Ice Cream,5,199.5
I01077,O04880,Ice Cream,4,172.59
I01078,O01142,Ice Cream,2,350.54
I01079,O00553,Biryani,3,250.67
I01080,O05000,Coke,4,219.57
I01081,O04423,Burger,5,232.52
I01082,O03777,Ice Cream,1,209.74
I01083,O04713,Biryani,3,427.94
I01084,O02107,Burger,1,141.07
I01085,O02439,Pizza,4,329.28
I01086,O04484,Salad,2,168.49
I01087,O03088,Pizza,2,357.19
I01088,O02009,Pasta,1,199.55
I01089,O01465,Burger,1,76.49
I01090,O00911,Salad,2,212.64
I01091,O01957,Fries,3,104.87
I01092,O03298,Ice Cream,4,151.63
I01093,O04636,Salad,3,310.31
I01094,O03300,Fries,5,237.14
I01095,O04254,Coke,3,166.49
I01096,O03974,Fries,1,313.89
I01097,O02866,Coke,5,403.93
I01098,O01425,Pizza,1,296.56
I01099,O02740,Burger,2,147.87
I01100,O02236,Fries,3,127.45
I01101,O02927,Pasta,3,128.6
I01102,O01971,Pizza,1,461.89
I01103,O03293,Ice Cream,4,219.82
I01104,O02720,Coke,5,75.56
I01105,O01424,Burger,5,488.73
I01106,O00102,Ice Cream,4,464.9
I01107,O04153,Salad,1,323.02
I01108,O03208,Burger,1,458.83
I01109,O03936,Salad,3,290.02
I01110,O02028,Burger,4,407.77
I01111,O03708,Ice Cream,1,374.27
I01112,O02489,Coke,3,321.43
I01113,O02532,Pizza,2,347.04
I01114,O01965,Ice Cream,5,416.83
I01115,O03856,Burger,3,442.96
I01116,O02600,Pizza,2,407.74
I01117,O01895,Burger,1,56.71
I01118,O04838,Biryani,5,210.88
I01119,O03130,Pasta,2,83.75
I01120,O03849,Ice Cream,5,472.73
I01121,O03228,Biryani,1,181.66
I01122,O02188,Fries,4,275.57
I01123,O01425,Pizza,2,82.83
I01124,O02981,Fries,3,188.8
I01125,O02350,Fries,2,321.79
I01126,O03632,Pizza,2,126.03
I01127,O04722,Coke,3,351.49
I01128,O04159,Biryani,1,214.46
I01129,O02016,Pizza,1,162.33
I01130,O03778,Fries,2,119.07
I01131,O00926,Pizza,4,417.08
I01132,O01899,Salad,4,91.64
I01133,O02341,Pasta,5,415.98
I01134,O01358,Biryani,4,328.86
I01135,O02184,Salad,3,63.96
I01136,O01914,Fries,1,392.34
I01137,O04341,Coke,5,181.8
I01138,O02871,Pasta,2,340.89
I01139,O04907,Pizza,1,328.31
I01140,O02212,Pizza,4,93.87
I01141,O02876,Fries,1,113.05
I01142,O04066,Pasta,4,186.63
I01143,O03035,Salad,1,256.19
I01144,O02416,Salad,3,126.53
I01145,O00506,Coke,2,117.86
I01146,O02371,Burger,3,232.16
I01147,O01219,Pizza,4,245.6
I01148,O00968,Fries,2,427.42
I01149,O03865,Pasta,2,89.67
I01150,O03357,Salad,2,371.06
I01151,O04374,Burger,4,121.45
I01152,O00130,Burger,5,315.0
I01153,O04546,Pizza,4,378.2
I01154,O02727,Salad,3,316.15
I01155,O03967,Pasta,3,458.92
I01156,O00965,Fries,1,51.38
I01157,O04132,Coke,5,311.43
I01158,O00928,Pizza,3,244.18
I01159,O03981,Fries,4,356.86
I01160,O04953,Pizza,2,387.44
I01161,O03857,Fries,3,273.27
I01162,O00360,Burger,4,66.05
I01163,O02738,Biryani,4,372.29
I01164,O01165,Burger,5,190.56
I01165,O04823,Pasta,1,93.59
I01166,O01582,Fries,2,268.99
I01167,O00718,Ice Cream,2,362.82
I01168,O03740,Biryani,4,135.9
I01169,O04748,Pizza,1,431.23
I01170,O01277,Burger,5,328.28
I01171,O03797,Pasta,4,429.81
I01172,O00105,Coke,3,378.76
I01173,O01619,Coke,3,409.53
I01174,O01181,Pizza,1,254.85
I01175,O04382,Coke,2,480.04
I01176,O01584,Coke,4,413.27
I01177,O04792,Fries,3,149.32
I01178,O02318,Biryani,3,330.49
I01179,O03770,Pizza,5,220.09
I01180,O02114,Ice Cream,1,344.57
I01181,O02715,Coke,2,334.31
I01182,O03281,Fries,2,95.18
I01183,O03274,Pizza,3,395.18
I01184,O01985,Biryani,1,148.36
I01185,O02316,Ice Cream,4,434.49
I01186,O02438,Salad,4,288.21
I01187,O01893,Coke,4,198.04
I01188,O02941,Pasta,5,340.77
I01189,O04647,Pasta,2,205.53
I01190,O03951,Burger,1,342.56
I01191,O01653,Pizza,2,212.99
I01192,O00264,Coke,2,88.53
I01193,O02441,Salad,3,376.77
I01194,O00161,Burger,3,333.24
I01195,O04162,Coke,1,231.81
I01196,O03451,Fries,1,410.86
I01197,O04689,Pasta,1,53.87
I01198,O02129,Pizza,5,97.91
I01199,O01219,Pizza,2,461.35
I01200,O00891,Burger,4,225.34
I01201,O03888,Burger,2,470.65
I01202,O02371,Pizza,5,259.51
I01203,O01795,Biryani,4,413.62
I01204,O03896,Burger,2,108.36
I01205,O02659,Ice Cream,5,194.4
I01206,O03125,Ice Cream,1,125.33
I01207,O00788,Coke,2,108.45
I01208,O00215,Fries,2,210.51
I01209,O04226,Coke,1,300.63
I01210,O02143,Biryani,5,279.62
I01211,O00646,Pasta,4,355.19
I01212,O04756,Salad,4,308.97
I01213,O04156,Salad,1,464.47
I01214,O02646,Fries,1,491.52
I01215,O02070,Coke,3,215.05
I01216,O00657,Fries,1,304.16
I01217,O01166,Ice Cream,4,454.85
I01218,O04749,Pasta,1,487.36
I01219,O00532,Ice Cream,3,74.97
I01220,O00041,Pasta,1,158.93
I01221,O01133,Biryani,1,77.75
I01222,O03451,Ice Cream,4,227.58
I01223,O03669,Fries,1,234.13
I01224,O02220,Pasta,2,258.33
I01225,O04410,Biryani,4,484.05
I01226,O01729,Fries,3,237.61
I01227,O01336,Pizza,3,493.81
I01228,O04039,Biryani,5,143.01
I01229,O01702,Salad,5,464.37
I01230,O02385,Pasta,4,266.4
I01231,O01554,Salad,3,333.5
I01232,O03600,Fries,5,166.31
I01233,O03604,Biryani,2,300.62
I01234,O00149,Ice Cream,1,81.28
I01235,O01480,Ice Cream,5,221.48
I01236,O00793,Burger,2,406.6
I01237,O01811,Coke,5,246.15
I01238,O03609,Pizza,1,86.58
I01239,O04717,Ice Cream,4,150.58
I01240,O03953,Fries,3,490.56
I01241,O01430,Salad,2,312.95
I01242,O04772,Burger,3,205.19
I01243,O03802,Biryani,2,209.0
I01244,O02218,Fries,3,100.43
I01245,O04339,Pasta,5,223.61
I01246,O03244,Pizza,2,356.91
I01247,O04930,Fries,5,195.18
I01248,O00492,Burger,4,401.27
I01249,O02499,Ice Cream,5,367.78
I01250,O02194,Salad,1,461.31
I01251,O01722,Coke,5,151.05
I01252,O03570,Coke,3,157.6
I01253,O04638,Coke,1,226.7
I01254,O02529,Pizza,2,358.79
I01255,O04203,Ice Cream,5,82.35
I01256,O04447,Ice Cream,3,259.08
I01257,O04574,Pizza,4,426.18
I01258,O00818,Burger,3,105.74
I01259,O02124,Ice Cream,2,127.52
I01260,O04916,Pizza,5,249.08
I01261,O03164,Burger,2,80.33
I01262,O00378,Salad,5,68.4
I01263,O02286,Burger,1,179.19
I01264,O04255,Salad,3,319.02
I01265,O00162,Coke,4,227.52
I01266,O04603,Fries,2,388.12
I01267,O03709,Pasta,2,433.44
I01268,O04654,Ice Cream,5,490.19
I01269,O04600,Coke,4,215.26
I01270,O00747,Ice Cream,5,125.17
I01271,O04969,Ice Cream,3,204.22
I01272,O01077,Pasta,1,355.71
I01273,O00467,Coke,1,82.97
I01274,O04295,Pasta,4,366.03
I01275,O03165,Biryani,2,484.25
I01276,O00113,Salad,2,173.97
I01277,O02620,Pizza,4,237.13
I01278,O01431,Coke,5,334.19
I01279,O00054,Burger,5,367.59
I01280,O00102,Salad,3,253.82
I01281,O02569,Burger,2,435.66
I01282,O00389,Pasta,4,292.58
I01283,O02345,Ice Cream,2,430.85
I01284,O03898,Burger,5,289.84
I01285,O02601,Biryani,3,328.78
I01286,O01579,Biryani,2,139.86
I01287,O03955,Pasta,5,178.59
I01288,O04413,Coke,1,146.45
I01289,O02587,Biryani,1,66.57
I01290,O03846,Pasta,2,406.45
I01291,O00048,Burger,3,223.81
I01292,O00411,Salad,5,283.66
I01293,O01381,Burger,4,301.72
I01294,O01636,Pasta,4,184.23
I01295,O00337,Coke,2,395.61
I01296,O01697,Coke,1,77.12
I01297,O04761,Ice Cream,2,493.84
I01298,O03127,Burger,5,274.61
I01299,O04133,Pizza,2,283.86
I01300,O01151,Pasta,5,142.12
I01301,O03528,Biryani,3,445.44
I01302,O03801,Salad,4,82.24
I01303,O03515,Pizza,5,460.64
I01304,O01579,Fries,5,499.96
I01305,O02626,Burger,3,96.9
I01306,O04871,Pasta,5,91.39
I01307,O00789,Pasta,5,360.8
I01308,O00652,Fries,3,339.87
I01309,O02122,Ice Cream,3,305.79
I01310,O01663,Salad,4,81.95
I01311,O03298,Biryani,5,156.55
I01312,O02311,Pasta,4,429.12
I01313,O04161,Burger,2,420.25
I01314,O03469,Salad,3,185.37
I01315,O03471,Fries,4,182.33
I01316,O02576,Pizza,4,171.11
I01317,O00328,Fries,2,375.81
I01318,O02786,Coke,5,208.73
I01319,O02280,Burger,1,137.7
I01320,O04718,Pasta,4,482.81
I01321,O01755,Burger,1,424.45
I01322,O02346,Fries,2,369.88
I01323,O04555,Biryani,2,477.48
I01324,O04216,Biryani,5,406.19
I01325,O02126,Biryani,2,406.74
I01326,O04526,Burger,2,276.13
I01327,O03223,Coke,4,74.95
I01328,O00208,Salad,1,310.06
I01329,O03467,Salad,4,123.12
I01330,O04894,Fries,4,108.95
I01331,O00907,Salad,1,167.87
I01332,O04712,Pizza,4,466.11
I01333,O03680,Coke,1,80.91
I01334,O04954,Pasta,2,498.25
I01335,O00631,Pasta,2,355.22
I01336,O03663,Burger,1,451.38
I01337,O03701,Burger,4,321.47
I01338,O04137,Coke,2,277.59
I01339,O02678,Ice Cream,2,120.52
I01340,O01805,Fries,3,99.86
I01341,O00902,Coke,1,416.22
I01342,O01890,Ice Cream,5,157.5
I01343,O04512,Pasta,1,316.04
I01344,O00233,Biryani,2,377.92
I01345,O02792,Coke,2,55.27
I01346,O01509,Coke,2,119.21
I01347,O01695,Salad,3,413.56
I01348,O01202,Pasta,2,106.57
I01349,O04844,Salad,1,331.19
I01350,O03688,Coke,4,88.68
I01351,O01687,Fries,2,160.58
I01352,O03308,Biryani,4,73.67
I01353,O04762,Ice Cream,4,66.51
I01354,O01107,Fries,4,83.84
I01355,O01075,Burger,3,482.57
I01356,O03382,Burger,4,237.86
I01357,O03426,Salad,5,412.52
I01358,O01374,Coke,4,385.44
I01359,O03178,Salad,2,414.16
I01360,O00688,Biryani,3,436.13
I01361,O04937,Pasta,2,196.29
I01362,O02035,Pasta,3,477.4
I01363,O00296,Salad,5,191.67
I01364,O03946,Ice Cream,4,304.7
I01365,O00146,Pizza,2,479.5
I01366,O01737,Pizza,4,262.3
I01367,O04572,Fries,4,345.85
I01368,O04808,Salad,5,183.56
I01369,O01820,Pizza,1,396.57
I01370,O04434,Salad,1,90.05
I01371,O02909,Coke,1,365.13
I01372,O02317,Burger,2,407.57
I01373,O02280,Coke,3,176.98
I01374,O01162,Biryani,5,280.91
I01375,O04264,Ice Cream,4,255.42
I01376,O04430,Salad,3,50.96
I01377,O00500,Burger,2,225.15
I01378,O02807,Ice Cream,5,80.48
I01379,O02129,Pasta,1,348.51
I01380,O02135,Pizza,4,441.27
I01381,O03678,Pizza,3,224.65
I01382,O01904,Ice Cream,3,233.69
I01383,O03899,Coke,3,370.69
I01384,O01927,Burger,3,171.14
I01385,O03482,Burger,2,354.13
I01386,O00595,Ice Cream,5,336.7
I01387,O02148,Pizza,3,165.48
I01388,O04836,Coke,2,437.48
I01389,O03578,Pasta,1,53.83
I01390,O00447,Biryani,2,219.32
I01391,O02920,Fries,1,244.91
I01392,O00898,Biryani,4,153.64
I01393,O04388,Pasta,5,71.23
I01394,O03041,Ice Cream,5,270.59
I01395,O00590,Ice Cream,5,306.6
I01396,O04280,Biryani,3,65.51
I01397,O02503,Biryani,3,91.53
I01398,O04146,Burger,2,53.71
I01399,O04404,Coke,4,177.1
I01400,O00008,Burger,5,406.27
I01401,O04538,Biryani,4,51.74
I01402,O04837,Salad,5,297.08
I01403,O04841,Salad,4,249.0
I01404,O02443,Ice Cream,1,111.56
I01405,O00588,Burger,3,320.69
I01406,O03518,Ice Cream,2,434.8
I01407,O00643,Burger,3,105.98
I01408,O01812,Pizza,4,348.08
I01409,O03164,Pasta,2,68.85
I01410,O01146,Pasta,4,131.19
I01411,O01821,Coke,5,68.47
I01412,O04202,Fries,1,495.07
I01413,O01579,Fries,4,268.6
I01414,O01640,Biryani,2,145.31
I01415,O02997,Salad,5,148.62
I01416,O02523,Burger,4,482.62
I01417,O01222,Salad,5,277.17
I01418,O01189,Coke,2,362.4
I01419,O02495,Ice Cream,1,172.14
I01420,O03453,Biryani,2,83.25
I01421,O04735,Salad,1,105.01
I01422,O02725,Ice Cream,4,487.53
I01423,O00759,Pizza,2,70.48
I01424,O03208,Biryani,2,292.38
I01425,O00140,Salad,2,268.53
I01426,O04517,Pasta,1,329.8
I01427,O00943,Pasta,3,405.0
I01428,O01780,Fries,4,254.36
I01429,O01037,Salad,1,248.53
I01430,O03706,Burger,5,439.24
I01431,O03944,Biryani,4,383.44
I01432,O00179,Pizza,3,87.76
I01433,O03752,Salad,3,248.85
I01434,O04863,Pasta,1,144.03
I01435,O02284,Salad,1,343.69
I01436,O00745,Ice Cream,5,290.28
I01437,O04378,Fries,2,438.92
I01438,O01592,Salad,1,65.3
I01439,O02232,Burger,2,276.82
I01440,O00466,Pasta,1,321.78
I01441,O02265,Salad,4,263.39
I01442,O04826,Biryani,3,329.87
I01443,O03661,Fries,3,212.2
I01444,O02568,Fries,5,469.96
I01445,O00948,Fries,5,485.98
I01446,O00944,Pizza,1,350.28
I01447,O02433,Biryani,5,198.16
I01448,O00982,Biryani,1,360.5
I01449,O03709,Biryani,4,272.08
I01450,O04847,Coke,1,196.46
I01451,O04072,Pasta,4,389.76
I01452,O04361,Salad,4,340.99
I01453,O00717,Pasta,2,324.2
I01454,O02457,Salad,2,393.76
I01455,O01891,Biryani,2,304.22
I01456,O01088,Burger,2,234.85
I01457,O04629,Fries,2,63.09
I01458,O04991,Ice Cream,2,112.87
I01459,O03514,Salad,2,347.65
I01460,O01822,Salad,2,257.57
I01461,O04974,Biryani,4,268.75
I01462,O01722,Pasta,5,378.96
I01463,O00982,Ice Cream,5,365.79
I01464,O03621,Pasta,1,50.49
I01465,O03185,Coke,5,51.93
I01466,O01847,Pasta,4,113.88
I01467,O00783,Ice Cream,5,188.98
I01468,O03773,Burger,4,65.26
I01469,O02577,Salad,2,432.85
I01470,O03788,Salad,3,169.44
I01471,O03122,Salad,3,147.39
I01472,O00138,Burger,2,80.01
I01473,O01844,Pasta,1,320.9
I01474,O01824,Biryani,4,84.8
I01475,O04038,Pizza,1,207.07
I01476,O02374,Burger,4,193.58
I01477,O01356,Coke,1,68.22
I01478,O01356,Ice Cream,4,440.15
I01479,O02207,Pasta,2,432.74
I01480,O03625,Ice Cream,5,412.14
I01481,O01079,Pasta,2,317.27
I01482,O04044,Coke,1,170.18
I01483,O03996,Ice Cream,1,147.84
I01484,O01502,Biryani,1,186.36
I01485,O01962,Coke,5,204.18
I01486,O03520,Pizza,1,282.94
I01487,O02354,Ice Cream,1,119.65
I01488,O04172,Pasta,5,171.91
I01489,O02598,Pizza,4,386.62
